latitude,longitude,address,BOROUGH,NEIGHBORHOOD,BLOCK,LOT,ADDRESS,APARTMENT NUMBER,ZIP CODE,SALE PRICE,ADDRESS_NEW,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,PROPERTY AGE
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1302,"515 west 18th street, 811",811,10011,"2,250,000",515 west 18th street,1,0,1,3298,1848,119
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1303,"515 west 18th street, 812",812,10011,"2,825,000",515 west 18th street,1,0,1,3150,1332,87
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1304,"515 west 18th street, 815",815,10011,"3,950,000",515 west 18th street,1,0,1,4100,1232,109
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1306,"515 west 18th street, 817",817,10011,"2,570,000",515 west 18th street,2,0,2,2000,1585,68
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1307,"515 west 18th street, 819",819,10011,"5,518,388",515 west 18th street,2,0,2,2600,1734,48
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1308,"515 west 18th street, 821",821,10011,"3,201,200",515 west 18th street,1,0,1,4210,1170,69
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1309,"515 west 18th street, 822",822,10011,"2,490,000",515 west 18th street,1,0,1,2375,1768,99
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1310,"515 west 18th street, 901",901,10011,"1,815,000",515 west 18th street,2,0,2,2000,1375,67
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1311,"515 west 18th street, 902",902,10011,"5,150,000",515 west 18th street,2,0,2,2700,1760,109
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1312,"515 west 18th street, 903",903,10011,"1,950,000",515 west 18th street,6,2,8,1680,2118,107
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1313,"515 west 18th street, 904",904,10011,"2,225,000",515 west 18th street,1,0,1,2342,1612,94
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1314,"515 west 18th street, 905",905,10011,"2,450,000",515 west 18th street,2,0,2,2325,2128,97
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1318,"515 west 18th street, 911",911,10011,"2,625,000",515 west 18th street,1,0,1,4315,1273,103
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1319,"515 west 18th street, 912",912,10011,"2,850,000",515 west 18th street,4,0,4,2500,2900,101
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1320,"515 west 18th street, 915",915,10011,"3,950,000",515 west 18th street,1,0,1,3700,2140,67
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1322,"515 west 18th street, 917",917,10011,"2,670,000",515 west 18th street,1,0,1,4972,912,49
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1323,"515 west 18th street, 919",919,10011,"4,775,000",515 west 18th street,2,0,2,2375,2816,61
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1324,"515 west 18th street, 921",921,10011,"3,137,500",515 west 18th street,2,0,2,3800,1322,73
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1325,"515 west 18th street, 922",922,10011,"2,428,750",515 west 18th street,1,0,1,2000,1386,88
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1326,"515 west 18th street, 1001",1001,10011,"12,000,000",515 west 18th street,2,0,2,2750,1550,93
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1327,"515 west 18th street, 1002",1002,10011,"12,000,000",515 west 18th street,2,0,2,2165,1120,98
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1329,"515 west 18th street, 1007",1007,10011,"1,925,000",515 west 18th street,1,0,1,2790,1614,41
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1331,"515 west 18th street, 1011",1011,10011,"2,550,000",515 west 18th street,2,0,2,2500,3125,110
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1332,"515 west 18th street, 1012",1012,10011,"2,870,000",515 west 18th street,0,1,1,46978,140805,1
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1335,"515 west 18th street, p1019",P1019,10011,"11,675,000",515 west 18th street,3,0,3,9700,1332,99
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1337,"515 west 18th street, 1101",1101,10011,"7,800,000",515 west 18th street,2,0,2,2500,2376,11
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1341,"515 west 18th street, 1105",1105,10011,"2,725,000",515 west 18th street,1,0,1,5000,1716,98
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1346,"515 west 18th street, 1205",1205,10011,"2,710,000",515 west 18th street,0,1,1,3750,6675,90
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1353,"515 west 18th street, 1502",1502,10011,"4,550,000",515 west 18th street,0,2,2,5410,2160,64
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1357,"515 west 18th street, 1601",1601,10011,"7,960,000",515 west 18th street,8,0,8,3117,10160,87
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1358,"515 west 18th street, 1602",1602,10011,"4,770,000",515 west 18th street,1,0,1,59156,1127,3
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1361,"515 west 18th street, 1701",1701,10011,"7,298,363",515 west 18th street,0,1,1,2031,1906,22
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1362,"515 west 18th street, 1702",1702,10011,"4,800,000",515 west 18th street,2,0,2,1833,1800,117
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1365,"515 west 18th street, 1801",1801,10011,"8,050,000",515 west 18th street,1,0,1,7400,2160,44
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1366,"515 west 18th street, 1802",1802,10011,"4,780,000",515 west 18th street,1,0,1,3500,1536,94
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1369,"515 west 18th street, 1901",1901,10011,"8,282,250",515 west 18th street,1,0,1,1082,1190,27
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1370,"515 west 18th street, 1902",1902,10011,"5,100,000",515 west 18th street,2,0,2,5005,3300,60
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1374,"515 west 18th street, 2002",2002,10011,"5,115,000",515 west 18th street,1,0,1,4000,1960,87
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1376,"515 west 18th street, 2004",2004,10011,"7,500,000",515 west 18th street,4,0,4,2750,3198,87
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1377,"515 west 18th street, 2101",2101,10011,"8,450,000",515 west 18th street,0,1,1,34479,32000,49
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1378,"515 west 18th street, 2102",2102,10011,"4,965,000",515 west 18th street,2,0,2,2450,1520,97
40.744982,-74.006919,"""515 West 18th Street""",1,CHELSEA,690,1381,"515 west 18th street, p2201",P2201,10011,"14,150,000",515 west 18th street,1,0,1,4067,1806,63
40.746183,-74.007784,"""100 11 Ave""",1,CHELSEA,691,1002,"100 11th avenue, 3a",3A,10011,"625,000",100 11th avenue,1,0,1,3325,1480,97
40.746183,-74.007784,"""100 11 Ave""",1,CHELSEA,691,1052,"100 11th avenue, 20a",20A,10011,"7,500,000",100 11th avenue,2,0,2,5300,3640,27
40.745668,-74.006375,"""505 West 19th Street""",1,CHELSEA,691,1111,"505 west 19th street, 2a",2A,10011,"4,600,000",505 west 19th street,1,0,1,3200,1200,30
40.746453,-74.005484,"""500 West 21st Street""",1,CHELSEA,692,1103,"500 west 21st street, gardc",GARDC,10011,"2,350,000",500 west 21st street,1,0,1,4000,1581,58
40.746453,-74.005484,"""500 West 21st Street""",1,CHELSEA,692,1122,"500 west 21 street, 5c",5C,10011,"8,166,000",500 west 21 street,1,0,1,2000,1216,80
40.747626,-74.006345,"""532 W 22 St""",1,CHELSEA,693,1010,"532 west 22, 5a",5A,10011,"5,300,000",532 west 22,0,1,1,10070,7836,87
40.747464,-74.007354,"""551 W 21 St""",1,CHELSEA,693,1108,"551 west 21st street, 4a",4A,10011,"3,155,000",551 west 21st street,1,0,1,2742,1616,89
40.747464,-74.007354,"""551 W 21 St""",1,CHELSEA,693,1109,"551 west 21st street, 4b",4B,10011,"2,050,000",551 west 21st street,1,0,1,2300,1152,89
40.747464,-74.007354,"""551 W 21 St""",1,CHELSEA,693,1115,"551 west 21 street, 5b",5B,10011,"5,200,000",551 west 21 street,2,0,2,4000,2304,60
40.747464,-74.007354,"""551 W 21 St""",1,CHELSEA,693,1122,"551 west 21st street, 7c",7C,10011,"5,650,000",551 west 21st street,3,0,3,1600,2720,76
40.747464,-74.007354,"""551 W 21 St""",1,CHELSEA,693,1140,"551 west 21st street, 17a",17A,10011,"13,005,000",551 west 21st street,1,0,1,4000,1672,78
40.747464,-74.007354,"""551 W 21 St""",1,CHELSEA,693,1141,"551 west 21st street, 17b",17B,10011,"9,995,000",551 west 21st street,2,1,3,1600,3000,88
40.747588,-74.005739,"""525 W 22 St""",1,CHELSEA,694,1018,"525 west 22nd street, 4b",4B,10011,"2,475,000",525 west 22nd street,1,0,1,2000,928,99
40.748244,-74.004749,"""519 West 23rd Street""",1,CHELSEA,695,1103,"519 west 23rd street, r3",R3,10011,"1,970,000",519 west 23rd street,2,0,2,1911,2560,63
40.748341,-74.004812,"""521 West 23rd Street""",1,CHELSEA,695,1211,"521 west 23rd street, 8fl-f",8FL-F,10011,"1,700,000",521 west 23rd street,0,8,8,7040,11000,50
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1311,"555 west 23rd street, n3h",N3H,10011,"825,000",555 west 23rd street,1,0,1,1600,960,77
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1312,"555 west 23rd street, n3j",N3J,10011,"940,000",555 west 23rd street,2,0,2,5000,2666,98
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1324,"555 west 23rd street, s3e",S3E,10011,"910,000",555 west 23rd street,2,0,2,2585,1388,94
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1346,"555 west 23rd street, n4n",N4N,10011,"880,000",555 west 23rd street,0,1,1,5000,5000,87
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1413,"555 west 23rd street, n6r",N6R,10011,"715,000",555 west 23rd street,1,0,1,2000,1168,98
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1434,"555 west 23, n7e",N7E,10011,"995,000",555 west 23,1,0,1,2000,1248,86
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1458,"555 west 23rd, s7n",S7N,10011,"675,000",555 west 23rd,3,0,3,1950,3357,119
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1476,"555 west 23rd street, n8q",N8Q,10011,"690,000",555 west 23rd street,0,2,2,7532,112850,10
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1478,"555 west 23 street, s8a",S8A,10011,"699,000",555 west 23 street,2,0,2,2400,1632,94
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1498,"555 west 23rd street, n9e",N9E,10011,"995,000",555 west 23rd street,0,3,3,2375,8000,104
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1505,"555 west 23rd street, n9m",N9M,10011,"815,000",555 west 23rd street,2,0,2,1667,2880,119
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1510,"555 west 23rd street, s9a",S9A,10011,"725,000",555 west 23rd street,1,0,1,3500,1092,75
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1530,"555 west 23rd street, n10e",N10E,10011,"865,000",555 west 23rd street,2,0,2,3811,1320,109
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1555,"555 west 23rd street, s10p",S10P,10011,"630,000",555 west 23rd street,0,13,13,5775,8400,88
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1581,"555 west 23rd street, s11q",S11Q,10011,"778,000",555 west 23rd street,1,0,1,7320,2178,41
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1622,"555 west 23rd street, s15f",S15F,10011,"1,600,000",555 west 23rd street,2,0,2,2000,1560,72
40.748611,-74.005944,"""555 W 23 St""",1,CHELSEA,695,1627,"555 west 23rd street, pha",PHA,10011,"5,200,000",555 west 23rd street,2,0,2,1800,2352,117
40.748238,-74.003993,"""231 10 Ave""",1,CHELSEA,695,1707,"231 10th avenue, 4b",4B,10011,"2,150,000",231 10th avenue,1,0,1,39392,646,4
40.748588,-74.004499,"""508 W 24 St""",1,CHELSEA,695,2001,"508 west 24th street, 2n",2N,10011,"4,300,000",508 west 24th street,2,0,2,1758,2142,89
40.748542,-74.004746,"""514 West 24th Street""",1,CHELSEA,695,2303,"514 west 24th street, 2",2,10011,"11,500,000",514 west 24th street,2,0,2,3360,1948,89
40.748542,-74.004746,"""514 West 24th Street""",1,CHELSEA,695,2306,"514 west 24th street, 4w",4W,10011,"4,753,250",514 west 24th street,1,0,1,44000,1671,92
40.748542,-74.004746,"""514 West 24th Street""",1,CHELSEA,695,2308,"514 west 24th street, 5w",5W,10011,"4,500,000",514 west 24th street,1,0,1,3520,1304,69
40.748542,-74.004746,"""514 West 24th Street""",1,CHELSEA,695,2312,"514 west 24th street, 7w",7W,10011,"5,107,000",514 west 24th street,2,0,2,5254,2713,120
40.748542,-74.004746,"""514 West 24th Street""",1,CHELSEA,695,2316,"514 west 24th street, ph",PH,10011,"15,250,000",514 west 24th street,2,0,2,1645,2736,116
40.74874,-74.003629,"""245 10 Ave""",1,CHELSEA,696,1119,"245 10th avenue, phe",19PHE,10001,"6,000,000",245 10th avenue,4,1,5,1600,5200,95
40.751494,-74.003776,"""540 W 28 St""",1,CHELSEA,699,1206,"540 west 28th street, 2c",2C,10001,"925,000",540 west 28th street,2,0,2,2300,1248,97
40.751494,-74.003776,"""540 W 28 St""",1,CHELSEA,699,1211,"540 west 28th street, 3a",3A,10001,"782,500",540 west 28th street,1,0,1,4000,1391,86
40.751494,-74.003776,"""540 W 28 St""",1,CHELSEA,699,1214,"540 west 28th street, 3d",3D,10001,"1,625,000",540 west 28th street,1,0,1,4295,1384,69
40.751494,-74.003776,"""540 W 28 St""",1,CHELSEA,699,1219,"540 west 28th street, 3j",3J,10001,"1,275,000",540 west 28th street,1,0,1,6600,1860,89
40.751494,-74.003776,"""540 W 28 St""",1,CHELSEA,699,1222,"540 west 28th street, 4c",4C,10001,"1,301,000",540 west 28th street,1,0,1,2300,1984,97
40.751494,-74.003776,"""540 W 28 St""",1,CHELSEA,699,1225,"540 west 28th street, 4f",4F,10001,"1,180,000",540 west 28th street,1,0,1,1440,1336,89
40.751494,-74.003776,"""540 W 28 St""",1,CHELSEA,699,1227,"540 west 28th street, 4h",4H,10001,"1,300,000",540 west 28th street,1,0,1,3000,1626,92
40.751494,-74.003776,"""540 W 28 St""",1,CHELSEA,699,1229,"540 west 28th street, 5a",5A,10001,"808,000",540 west 28th street,1,0,1,3742,862,84
40.751494,-74.003776,"""540 W 28 St""",1,CHELSEA,699,1233,"540 west 28 st, 5e",5E,10001,"1,050,000",540 west 28 st,1,0,1,5800,888,69
40.751494,-74.003776,"""540 W 28 St""",1,CHELSEA,699,1279,"540 west 28th street, 11a",11A,10001,"2,225,000",540 west 28th street,1,0,1,65968,1053,31
40.751494,-74.003776,"""540 W 28 St""",1,CHELSEA,699,1288,"540 west 28th street, 12e",12E,10001,"1,500,000",540 west 28th street,3,0,3,2250,2856,117
40.751148,-74.002867,"""520 W 28 St""",1,CHELSEA,699,1303,"520 west 28th street, 1",1,10001,"12,600,000",520 west 28th street,1,0,1,2650,1120,90
40.751148,-74.002867,"""520 W 28 St""",1,CHELSEA,699,1325,"520 west 28th street, 23",23,10001,"7,680,000",520 west 28th street,1,0,1,2275,1520,49
40.751148,-74.002867,"""520 W 28 St""",1,CHELSEA,699,1328,"520 west 28th street, 26",26,10001,"3,785,000",520 west 28th street,2,0,2,3053,2200,31
40.751148,-74.002867,"""520 W 28 St""",1,CHELSEA,699,1336,"520 west 28th street, 34",34,10001,"12,069,000",520 west 28th street,1,2,3,1680,3654,85
40.751148,-74.002867,"""520 W 28 St""",1,CHELSEA,699,1338,"520 west 28th street, 36",36,10001,"9,450,000",520 west 28th street,1,0,1,4100,1494,72
40.751148,-74.002867,"""520 W 28 St""",1,CHELSEA,699,1340,"520 west 28th street, ph38",PH38,10001,"8,850,000",520 west 28th street,2,0,2,4722,1653,117
40.751148,-74.002867,"""520 W 28 St""",1,CHELSEA,699,1341,"520 west 28th street, ph39",PH39,10001,"10,937,500",520 west 28th street,1,0,1,2160,1683,68
40.752337,-74.00382,"""550 West 29th Street""",1,CHELSEA,700,1103,"550 west 29th street, 2b",2B,10001,"3,750,000",550 west 29th street,1,0,1,960,900,20
40.752337,-74.00382,"""550 West 29th Street""",1,CHELSEA,700,1106,"550 west 29th street, 3c",3C,10001,"2,850,000",550 west 29th street,1,0,1,2250,1632,100
40.752337,-74.00382,"""550 West 29th Street""",1,CHELSEA,700,1110,"550 west 29th street, 5c",5C,10001,"3,200,000",550 west 29th street,23,4,27,7200,21340,110
40.752337,-74.00382,"""550 West 29th Street""",1,CHELSEA,700,1111,"550 west 29th street, 5d",5D,10001,"2,975,000",550 west 29th street,2,0,2,3487,4455,3
40.752337,-74.00382,"""550 West 29th Street""",1,CHELSEA,700,1120,"550 west 29th street, pha",PHA,10001,"8,500,000",550 west 29th street,2,0,2,4183,2304,19
40.751894,-74.002244,"""515 W 29 St""",1,CHELSEA,701,1209,"515 west 29th street, 5n",5N,10001,"4,361,275",515 west 29th street,2,0,2,2075,2175,117
40.751894,-74.002244,"""515 W 29 St""",1,CHELSEA,701,1211,"515 west 29th street, 6n",6N,10001,"4,644,413",515 west 29th street,1,0,1,1600,1200,79
40.751894,-74.002244,"""515 W 29 St""",1,CHELSEA,701,1214,"515 west 29th street, 9",9,10001,"5,345,813",515 west 29th street,1,0,1,2120,1700,14
40.751894,-74.002244,"""515 W 29 St""",1,CHELSEA,701,1215,"515 west 29th street, 10",10,10001,"5,614,125",515 west 29th street,2,0,2,1203,1732,114
40.751894,-74.002244,"""515 W 29 St""",1,CHELSEA,701,1216,"515 west 29th street, ph 11",PH 11,10001,"6,571,775",515 west 29th street,1,0,1,4042,1248,59
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1027,"450 west 17th street, 1105",1105,10011,"1,499,000",450 west 17th street,2,0,2,2250,2280,107
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1028,"450 west 17th street, 1106",1106,10011,"2,425,000",450 west 17th street,2,0,2,3000,1496,98
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1041,"450 west 17th street, 1120",1120,10011,"2,125,000",450 west 17th street,1,2,3,5000,5900,74
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1059,"450 west 17th street, 12167",12167,10011,"4,300,000",450 west 17th street,2,0,2,2600,1504,83
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1063,"450 west 17th street, 1221",1221,10011,"1,300,000",450 west 17th street,2,0,2,3234,1728,67
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1086,"450 west 17th street, 1602",1602,10011,"1,480,000",450 west 17th street,1,0,1,4200,960,56
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1104,"450 west 17th street, 1711",1711,10011,"1,295,000",450 west 17th street,2,0,2,2860,2272,102
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1114,"450 west 17th street, 1811",1811,10011,"1,303,000",450 west 17th street,1,0,1,1161,1216,89
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1115,"450 west 17th street, 1901",1901,10011,"999,000",450 west 17th street,3,0,3,1875,2925,14
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1119,"450 west 17th street, 1905",1905,10011,"1,950,000",450 west 17th street,2,0,2,1525,1440,11
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1130,"450 west 17th street, 2006",2006,10011,"800,000",450 west 17th street,2,0,2,2145,2606,13
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1132,"450 west 17th street, 2009",2009,10011,"3,150,000",450 west 17th street,3,0,3,2000,4296,114
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1145,"450 west 17th street, 2203",2203,10011,"2,198,000",450 west 17th street,2,1,3,2500,3500,107
40.74366,-74.00614,"""450 W 17 St""",1,CHELSEA,714,1177,"450 west 17th street, ph03",PH03,10011,"2,675,000",450 west 17th street,1,0,1,3300,1840,92
40.744943,-74.00553,"""452 W 19 St""",1,CHELSEA,716,1005,"452 west 19th street, 2a",2A,10011,"999,000",452 west 19th street,1,0,1,4700,1694,44
40.744943,-74.00553,"""452 W 19 St""",1,CHELSEA,716,1013,"452 west 19th street, 4a",4A,10011,"997,885",452 west 19th street,1,0,1,952,1150,31
40.744943,-74.00553,"""452 W 19 St""",1,CHELSEA,716,1015,"452 west 19th street, 4c",4C,10011,"1,665,000",452 west 19th street,2,0,2,4120,2000,37
40.744609,-74.005053,"""444 West 19th Street""",1,CHELSEA,716,1110,"444 west 19th, 401",401,10011,"2,200,000",444 west 19th,3,0,3,2003,3072,107
40.744609,-74.005053,"""444 West 19th Street""",1,CHELSEA,716,1117,"444 west 19th street, 503",503,10011,"1,115,000",444 west 19th street,1,0,1,2475,1749,94
40.744609,-74.005053,"""444 West 19th Street""",1,CHELSEA,716,1121,"444 west 19th street, 602",602,10011,"1,130,000",444 west 19th street,2,0,2,1700,1728,110
40.744609,-74.005053,"""444 West 19th Street""",1,CHELSEA,716,1133,"444 west 19th street, 901",901,10011,"2,275,000",444 west 19th street,3,0,3,2400,2314,107
